,Toneladas Abastecidas,Cd_Planta,Planta,Dirección_,Ciudad_,X,Y
190,636.242,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
191,254.874,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
192,85.908,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
193,54.591,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
194,285.021,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
195,207.457,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
196,160.181,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
197,8.899,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
198,29.085,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
199,38.127,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
200,98.959,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
201,130.856,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
202,229.879,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
203,686.654,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
204,1223.557,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
205,330.133,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
206,54.05,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
207,250.397,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
208,302.009,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
209,697.949,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
210,440.024,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
211,91.191,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
212,20.692,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
213,249.539,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
214,69.98,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
215,133.404,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
216,858.07,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
217,50.001,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
218,342.727,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
219,73.773,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
220,57.644,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
221,522.002,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
222,192.262,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
223,96.16999999999999,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
224,329.788,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
225,10.187,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
226,710.817,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
227,216.07399999999998,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
228,325.524,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
229,485.851,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
230,16.198,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
231,942.219,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
232,169.539,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
233,457.606,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
234,37.414,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
235,616.457,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
236,27.586,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
237,98.783,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
238,277.882,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
239,281.179,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
240,255.413,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
241,1198.727,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
242,29.728,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
243,120.68299999999999,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
244,234.594,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
245,89.871,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
246,278.457,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
247,768.893,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
248,258.461,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
249,500.697,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
250,203.715,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
251,261.556,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
252,117.122,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
253,9.734,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
254,47.249,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
255,380.525,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
256,171.118,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
257,70.536,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
258,54.791,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
259,101.099,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
260,52.576,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
261,264.959,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
262,18.961,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
263,124.04599999999999,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
264,208.578,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
265,630.435,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
266,84.481,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
267,724.248,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
268,10.967,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
269,283.036,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
270,956.434,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
271,1219.25,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
272,10.492,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
273,222.305,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
274,312.325,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
275,7.124,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
276,166.629,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
277,270.288,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
278,23.511,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
279,1562.764,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
280,118.545,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
281,20.566999999999997,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
282,673.865,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
283,403.65,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
284,480.106,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
285,170.094,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
286,106.054,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
287,1067.539,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
288,424.352,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
289,166.905,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
290,298.509,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
291,20.918,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
292,10.271,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
293,54.867999999999995,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
294,21.583,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
295,210.855,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
296,32.685,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
297,87.924,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
298,50.871,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
299,271.46,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
300,362.635,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
301,217.124,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
302,160.98499999999999,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
303,58.594,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
304,234.711,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
305,295.759,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
306,870.36,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
307,11.309,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
308,123.59,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
309,361.114,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
310,84.0,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
311,78.463,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
312,383.002,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
313,1081.749,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
314,542.192,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
315,92.108,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
316,90.493,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
317,40.471000000000004,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
318,1437.75,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
319,467.272,10800,INVERSIONES  COIHUIN LTDA.,"Camino Rural Huelmo - Huatral , Km. 3; Pto. Montt",Pto. Montt,,
320,24724.32,10217,MEJILLONES AUCAR LTDA.,"Aucar S/n Quemchi, Castro",Castro,-73.4838888888889,-42.1672222222222
321,22.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
322,101.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
323,78.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
324,45.5,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
325,117.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
326,10.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
327,10.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
328,120.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
329,80.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
330,107.5,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
331,100.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
332,120.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
333,120.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
334,21.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
335,113.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
336,10.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
337,300.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
338,442.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
339,732.5,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
340,44.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
341,84.0,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
342,86.5,10620,"PACIFIC FARMER, PESQ. LTDA. (EX CHEN ZHANG LUO, COM. Y CIA. LTDA.)",Av. Brasil  710 Calbuco,Calbuco,-73.13414167,-41.78231944
343,4853.492,10747,PACIFIC GOLD S.A.,"El Teniente 80, Bariio Industrial, Puerto Montt",Pto. Montt,-72.965139,-41.455472
344,17.844,10747,PACIFIC GOLD S.A.,"El Teniente 80, Bariio Industrial, Puerto Montt",Pto. Montt,-72.965139,-41.455472
345,12.042,10747,PACIFIC GOLD S.A.,"El Teniente 80, Bariio Industrial, Puerto Montt",Pto. Montt,-72.965139,-41.455472
346,9.549,10747,PACIFIC GOLD S.A.,"El Teniente 80, Bariio Industrial, Puerto Montt",Pto. Montt,-72.965139,-41.455472
347,60.318,10747,PACIFIC GOLD S.A.,"El Teniente 80, Bariio Industrial, Puerto Montt",Pto. Montt,-72.965139,-41.455472
348,10.0,10747,PACIFIC GOLD S.A.,"El Teniente 80, Bariio Industrial, Puerto Montt",Pto. Montt,-72.965139,-41.455472
349,9.526,10747,PACIFIC GOLD S.A.,"El Teniente 80, Bariio Industrial, Puerto Montt",Pto. Montt,-72.965139,-41.455472
350,20.409999999999997,10747,PACIFIC GOLD S.A.,"El Teniente 80, Bariio Industrial, Puerto Montt",Pto. Montt,-72.965139,-41.455472
351,10.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
352,260.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
353,246.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
354,319.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
355,2980.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
356,30.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
357,100.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
358,50.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
359,60.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
360,170.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
361,20.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
362,40.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
363,170.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
364,20.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
365,410.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
366,10.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
367,40.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
368,20.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
369,80.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
370,290.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
371,449.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
372,30.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
373,171.5,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
374,422.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
375,100.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
376,40.0,10762,PESBASA S.A.,Chinquihue Km 11,Puerto Montt,,
